"FPV.PJ","PRO","FR.PJ","Outros","date"
0.262690489055268,0.250444554844013,0.229902767479386,0.256962188621333,2014-11-14
0.262907533094869,0.250694194554638,0.229753286794936,0.256644985555558,2014-11-15
0.263126436498921,0.250942608972805,0.229603068233398,0.256327886294876,2014-11-16
0.263347227711594,0.251189812736912,0.229452070144041,0.256010889407454,2014-11-17
0.263569935207708,0.251435820490431,0.229300250919008,0.255693993382853,2014-11-18
0.263794587493562,0.251680646880056,0.22914756899447,0.255377196631912,2014-11-19
0.264021213107758,0.251924306553823,0.228993982851825,0.255060497486594,2014-11-20
0.264249840621997,0.252166814159224,0.228839451018962,0.254743894199816,2014-11-21
0.264480498641882,0.252408184341292,0.228683932071572,0.254427384945255,2014-11-22
0.264713215807689,0.252648431740667,0.228527384634521,0.254110967817123,2014-11-23
0.264948020795143,0.252887570991651,0.228369767383279,0.253794640829927,2014-11-24
0.265184942316162,0.25312561672023,0.228211039045406,0.253478401918202,2014-11-25
0.2654240091196,0.253362583542091,0.228051158402089,0.253162248936219,2014-11-26
0.265665249991974,0.253598486060607,0.227890084289746,0.252846179657673,2014-11-27
0.265908693758166,0.253833338864807,0.227727775601679,0.252530191775348,2014-11-28
0.266154369282123,0.254067156527326,0.227564191289791,0.25221428290076,2014-11-29
0.266402305467534,0.254299953602333,0.227399290366355,0.251898450563779,2014-11-30
0.26665253125849,0.25453174462344,0.227233031905846,0.251582692212224,2014-12-01
0.266905075640132,0.25476254410159,0.227065375046829,0.251267005211449,2014-12-02
0.267159967639279,0.254992366522919,0.226896278993909,0.250951386843893,2014-12-03
0.267417236325037,0.255221226346608,0.226725703019733,0.250635834308621,2014-12-04
0.267676910809399,0.255449138002703,0.226553606467057,0.250320344720841,2014-12-05
0.267939020247811,0.255676115889917,0.226379948750873,0.250004915111398,2014-12-06
0.268203593839738,0.255902174373415,0.226204689360592,0.249689542426254,2014-12-07
0.268470660829194,0.256127327782573,0.226027787862289,0.249374223525944,2014-12-08
0.268740250505264,0.256351590408713,0.225849203901005,0.249058955185019,2014-12-09
0.2690123922026,0.256574976502822,0.225668897203118,0.24874373409146,2014-12-10
0.269287115301901,0.256797500273246,0.225486827578764,0.248428556846088,2014-12-11
0.269564449230365,0.257019175883364,0.225302954924327,0.248113419961945,2014-12-12
0.269844423462127,0.257240017449231,0.225117239224982,0.24779831986366,2014-12-13
0.270127067518672,0.257460039037214,0.224929640557312,0.247483252886802,2014-12-14
0.270412410969221,0.257679254661592,0.224740119091973,0.247168215277215,2014-12-15
0.270700483431104,0.257897678282138,0.22454863509643,0.246853203190328,2014-12-16
0.2709913145701,0.258115323801683,0.224355148937751,0.246538212690466,2014-12-17
0.271284934100757,0.258332205063647,0.224159621085467,0.24622323975013,2014-12-18
0.271581371786689,0.258548335849557,0.223962012114489,0.245908280249266,2014-12-19
0.271880657440842,0.258763729876537,0.223762282708093,0.245593329974528,2014-12-20
0.272182820925745,0.258978400794774,0.223560393660968,0.245278384618513,2014-12-21
0.272487892153719,0.259192362184964,0.223356305882323,0.244963439778994,2014-12-22
0.272795901087076,0.259405627555733,0.223149980399064,0.244648490958128,2014-12-23
0.273106877738277,0.259618210341033,0.222941378359026,0.244333533561665,2014-12-24
0.273420852170071,0.259830123897517,0.222730461034281,0.244018562898131,2014-12-25
0.273737854495604,0.26004138150189,0.222517189824499,0.243703574178007,2014-12-26
0.274057914878489,0.260251996348235,0.222301526260381,0.243388562512894,2014-12-27
0.274381063532864,0.260461981545317,0.222083432007153,0.243073522914667,2014-12-28
0.274707330723402,0.260671350113858,0.221862868868125,0.242758450294616,2014-12-29
0.275036746765302,0.260880114983798,0.221639798788318,0.242443339462581,2014-12-30
0.275369342024244,0.261088288991524,0.221414183858157,0.242128185126075,2014-12-31
0.275705146916307,0.261295884877075,0.221185986317223,0.241812981889395,2015-01-01
0.276044191907866,0.261502915281326,0.220955168558077,0.241497724252731,2015-01-02
0.27638650751544,0.261709392743151,0.22072169313015,0.241182406611259,2015-01-03
0.27673212430552,0.261915329696553,0.220485522743693,0.240867023254234,2015-01-04
0.277081072894352,0.262120738467775,0.220246620273806,0.240551568364067,2015-01-05
0.277433383947691,0.26232563127239,0.220004948764516,0.240236036015403,2015-01-06
0.277789088180512,0.26253002021236,0.219760471432938,0.239920420174189,2015-01-07
0.278148216356688,0.262733917273076,0.219513151673494,0.239604714696741,2015-01-08
0.278510799288633,0.26293733432037,0.219262953062202,0.239288913328796,2015-01-09
0.278876867836898,0.263140283097505,0.219009839361028,0.23897300970457,2015-01-10
0.279246452909735,0.263342775222141,0.218753774522315,0.238656997345809,2015-01-11
0.279619585462622,0.263544822183276,0.218494722693269,0.238340869660833,2015-01-12
0.279996296497736,0.263746435338162,0.218232648220517,0.238024619943585,2015-01-13
0.280376617063398,0.2639476259092,0.217967515654735,0.237708241372666,2015-01-14
0.28076057825347,0.264148404980804,0.217699289755342,0.237391727010384,2015-01-15
0.281148211206703,0.264348783496252,0.217427935495255,0.237075069801791,2015-01-16
0.281539547106053,0.264548772254498,0.217153418065729,0.236758262573719,2015-01-17
0.281934617177945,0.264748381906979,0.216875702881245,0.236441298033831,2015-01-18
0.282333452691489,0.26494762295438,0.21659475558448,0.236124168769651,2015-01-19
0.282736084957655,0.265146505743384,0.216310542051342,0.235806867247619,2015-01-20
0.2831425453284,0.265345040463402,0.216023028396069,0.235489385812129,2015-01-21
0.283552865195745,0.265543237143269,0.2157321809764,0.235171716684586,2015-01-22
0.283967075990804,0.265741105647928,0.215437966398814,0.234853851962454,2015-01-23
0.284385209182764,0.26593865567508,0.215140351523836,0.23453578361832,2015-01-24
0.284807296277813,0.26613589675182,0.21483930347141,0.234217503498957,2015-01-25
0.285233368818018,0.266332838231244,0.214534789626346,0.233899003324392,2015-01-26
0.28566345838015,0.266529489289038,0.214226777643825,0.233580274686988,2015-01-27
0.286097596574457,0.266725858920036,0.21391523545498,0.233261309050526,2015-01-28
0.286535815043382,0.266921955934768,0.213600131272545,0.232942097749305,2015-01-29
0.286978145460221,0.267117788955978,0.213281433596562,0.232622631987239,2015-01-30
0.287424619527741,0.267313366415116,0.212959111220168,0.232302902836976,2015-01-31
0.287875268976719,0.267508696548821,0.21263313323544,0.23198290123902,2015-02-01
0.288330125564443,0.26770378739537,0.212303469039314,0.231662618000873,2015-02-02
0.288789221073142,0.267898646791114,0.211970088339563,0.231342043796181,2015-02-03
0.289252587308366,0.268093282366888,0.21163296116085,0.231021169163897,2015-02-04
0.289720256097294,0.268287701544404,0.211292057850838,0.230699984507465,2015-02-05
0.290192259286993,0.268481911532624,0.210947349086376,0.230378480094007,2015-02-06
0.290668628742605,0.26867591932411,0.210598805879744,0.23005664605354,2015-02-07
0.291149396345481,0.268869731691356,0.210246399584965,0.229734472378199,2015-02-08
0.291634593991238,0.269063355183101,0.209890101904179,0.229411948921482,2015-02-09
0.292124253587762,0.269256796120627,0.209529884894089,0.229089065397521,2015-02-10
0.292618398584628,0.269450057260893,0.209165731895152,0.228765812259326,2015-02-11
0.293117018537397,0.269643127854701,0.208797670214726,0.228442183393175,2015-02-12
0.293620094462083,0.26983599375256,0.208425738201094,0.228118173584263,2015-02-13
0.294127607294754,0.270028640755495,0.208049974295245,0.227793777654505,2015-02-14
0.29463953788967,0.270221054617717,0.207670417027729,0.227468990464885,2015-02-15
0.295155867017431,0.270413221049292,0.207287105015507,0.22714380691777,2015-02-16
0.295676575363171,0.270605125718827,0.206900076958805,0.226818221959197,2015-02-17
0.296201643524761,0.270796754256145,0.206509371637957,0.226492230581136,2015-02-18
0.296731052011051,0.270988092254978,0.206115027910253,0.226165827823718,2015-02-19
0.297264781240129,0.27117912527566,0.205717084706778,0.225839008777432,2015-02-20
0.297802811537621,0.271369838847822,0.205315581029256,0.225511768585302,2015-02-21
0.298345123135004,0.271560218473094,0.20491055594688,0.225184102445023,2015-02-22
0.298891696167956,0.271750249627811,0.204502048593155,0.224856005611078,2015-02-23
0.299442510674739,0.271939917765721,0.204090098162723,0.224527473396817,2015-02-24
